Mes;Tipo Pago;Provincia;Rango Edad;Genero;Sector;Tipo Empleador;Nacionalidad;Valor Pagado;Número Beneficiarios
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.882,61;12
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;184,33;1
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;1.309,92;5
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;3.640;13
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.814,30;14
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;2.240;7
7;Fijo;GUAYAS;35 - 40 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;1.960;6
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;32.040,51;115
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;1.715,10;7
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.451,64;9
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;241,06;1
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;420;2
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;4.372,74;16
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.960;7
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;2.800;10
7;Fijo;GUAYAS;40 - 45 años;FEMENINO;PUBLICA;9-NOTARIAS, (Los Regitradores  son Públicos);239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;71.479,65;260
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;378  -  PERUANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;1.668,32;6
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;26-COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS 20.50%;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;3.056,96;12
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;1.483,94;6
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;7-AGRICOLA LABORES DE CAMPO;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;4.425,86;15
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;3.080;11
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;3.640;13
7;Fijo;GUAYAS;40 - 45 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;840;3
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;22.911,98;84
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;1.120;4
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;3.655,79;14
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;184,33;1
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.332,99;5
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.120;4
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;2.240;8
7;Fijo;GUAYAS;45 - 50 años;FEMENINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;176  -  CUBANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;58.179,39;212
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;170  -  COLOMBIANA;260,31;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;4.574,06;16
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;1.389,88;5
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;743,74;3
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;5.600;19
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.680;6
7;Fijo;GUAYAS;45 - 50 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.680;6
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;16.804,38;62
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;3.940,23;14
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;2.337,38;9
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;420;2
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.888,08;7
7;Fijo;GUAYAS;50 - 55 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.400;5
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;35.968,72;131
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;378  -  PERUANA;280;1
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;246,66;1
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;522,67;2
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;29-EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONALES;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;3.128,69;11
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;450,35;2
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;3.043,24;11
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.400;5
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;GUAYAS;50 - 55 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;170  -  COLOMBIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;13.625,13;50
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;3.107,22;12
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;4-AGRICOLA SEGURO GENERAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;5-CURIA DIOSESANA;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;170  -  COLOMBIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;213  -  ESTADOUNIDENSE;280;1
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;20.971,78;75
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;840;3
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;170  -  COLOMBIANA;280;1
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;3.311,17;12
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;840;3
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;3.640;13
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.400;5
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.400;5
7;Fijo;GUAYAS;55 - 60 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;176  -  CUBANA;280;1
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.355,67;9
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;2.034,67;9
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.120;3
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;60 - 65 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;176  -  CUBANA;280;1
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;212  -  ESPAÑOLA;280;1
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;12.520,34;46
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;175;1
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.588,98;6
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;463,03;2
7;Fijo;GUAYAS;60 - 65 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;980;4
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;532;3
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;144,29;1
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;245;1
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;FEMENINO;PUBLICA;9-NOTARIAS, (Los Regitradores  son Públicos);239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.784,29;16
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;466,67;2
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;815,08;3
7;Fijo;GUAYAS;Mas de 65 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;20 - 25 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;20 - 25 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;20 - 25 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.026,55;4
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;148,75;1
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.364,05;6
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;830,66;3
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;25 - 30 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;25 - 30 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.481,36;9
7;Fijo;IMBABURA;25 - 30 años;MASCULINO;PRIVADA;26-COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS 20.50%;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;25 - 30 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.067,81;4
7;Fijo;IMBABURA;25 - 30 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.484,74;6
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;170  -  COLOMBIANA;280;1
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;798,4;3
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PRIVADA;30-TRABAJADORES AUTONOMOS Y SIN RELACIÓN DE DEPENDENCIA;239  -  ECUATORIANA;140;1
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;560;2
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.115,33;4
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.120;4
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.960;7
7;Fijo;IMBABURA;30 - 35 años;FEMENINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.180,42;8
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PRIVADA;28-OTRAS FINANC. PRIVAD, MUTUALISTAS ETC.20.50%;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;946,43;3
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;30 - 35 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.078,33;8
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.341,10;6
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;555,33;2
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;IMBABURA;35 - 40 años;FEMENINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;IMBABURA;35 - 40 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.595,64;6
7;Fijo;IMBABURA;35 - 40 años;MASCULINO;PRIVADA;28-OTRAS FINANC. PRIVAD, MUTUALISTAS ETC.20.50%;239  -  ECUATORIANA;280;1
